classname ,loc, rfc , wmc , cbo , dit , lcom , fanin , fanout , noc , numberOfAttributes , numberOfAttributesInherited , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , bug ,buggy
org::eclipse::jdt::internal::compiler::lookup::ProblemReferenceBinding ,48,23,13,23,4,21,18,5,0,2,49,7,148,1,0,1,7,0,0,0,0,0,0
org::eclipse::jdt::core::dom::Statement ,48,17,10,26,2,10,22,4,22,1,95,5,68,1,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::core::dom::NaiveASTFlattener ,48,31,15,7,2,55,1,7,0,3,0,11,13,2,5,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::JavadocQualifiedTypeReference ,48,27,14,9,6,15,2,7,1,3,386,6,95,0,1,3,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::InnerClassesAttributeEntry ,49,21,14,4,2,28,1,3,0,7,0,8,26,7,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::indexing::RemoveFolderFromIndex ,49,17,15,5,2,3,1,5,0,4,8,3,19,0,0,4,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::IntersectingPattern ,49,24,17,5,4,6,0,5,3,0,61,4,45,0,0,0,2,0,0,0,0,1,1
org::eclipse::jdt::internal::core::search::matching::AndPattern ,50,10,15,2,5,10,1,2,0,2,61,5,49,0,1,1,1,0,0,0,0,1,1
org::eclipse::jdt::internal::core::util::EnclosingMethodAttribute ,50,23,13,4,3,28,1,3,0,7,1,8,36,7,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::util::CompoundNameVector ,50,17,16,4,1,28,1,3,0,4,0,8,8,0,0,4,8,0,0,0,0,0,0
org::eclipse::jdt::internal::formatter::comment::Java2HTMLEntityReader ,50,18,12,5,2,1,2,3,0,3,0,2,39,3,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::core::CheckDebugAttributes ,50,28,14,7,1,6,0,7,0,2,0,4,0,2,1,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::jdom::DOMPackage ,50,28,12,6,3,36,1,5,0,0,38,9,116,0,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::batch::CompilationUnit ,50,18,12,6,2,15,2,4,1,5,1,6,12,0,0,5,6,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::DefaultStackMapFrame ,51,13,12,3,2,28,1,2,0,7,0,8,25,7,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::internal::core::dom::rewrite::LineCommentEndOffsets ,51,15,15,5,1,6,1,4,0,2,0,4,8,2,1,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ClasspathValidation ,51,18,11,6,1,1,3,3,0,1,0,2,8,1,0,0,2,0,1,1,0,3,1
org::eclipse::jdt::internal::core::search::JavaSearchDocument ,51,20,14,4,3,15,1,3,1,3,2,6,19,1,1,0,5,0,0,0,0,0,0
org::eclipse::jdt::core::jdom::DOMFactory ,52,34,17,4,1,45,1,3,0,1,0,10,17,0,0,1,10,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::ArrayTypeReference ,52,17,12,7,6,15,5,3,2,2,385,6,95,0,0,2,5,0,0,0,0,0,0
org::eclipse::jdt::core::JavaModelException ,52,30,12,38,1,15,33,5,0,2,0,6,0,1,0,1,6,0,0,0,0,0,0
org::eclipse::jdt::core::dom::ASTMatcher ,52,19,19,4,1,15,1,4,0,1,0,6,8,1,1,0,5,0,0,0,0,0,0
org::eclipse::jdt::core::dom::BooleanLiteral ,52,28,14,2,3,66,1,1,0,3,95,12,73,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::indexing::ReadWriteMonitor ,52,21,15,12,1,28,10,2,0,1,0,8,8,1,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::UserLibraryClasspathContainerInitializer ,52,34,19,8,2,28,0,8,0,0,2,8,18,0,3,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::KeyKind ,53,18,19,1,2,136,1,0,0,15,2,17,41,1,0,1,17,0,0,0,0,0,0
org::eclipse::jdt::core::dom::AnonymousClassDeclaration ,53,30,14,6,2,66,4,3,0,3,95,12,68,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::core::dom::Annotation ,53,25,15,11,3,78,5,6,3,1,95,13,75,0,0,1,9,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::TypeReferencePattern ,54,20,16,2,5,36,0,2,1,9,61,9,49,3,0,1,5,0,0,0,0,1,1
org::eclipse::jdt::core::search::SearchEngine ,54,37,14,15,1,78,7,8,0,1,0,13,8,1,0,0,13,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::flow::InitializationFlowContext ,54,14,7,8,3,6,3,5,0,4,150,4,44,0,0,4,4,0,0,0,0,2,1
org::eclipse::jdt::core::dom::MarkerAnnotation ,54,32,15,3,4,55,1,2,0,2,96,11,88,1,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::impl::IntConstant ,55,14,27,5,2,66,5,0,0,16,152,12,41,15,1,1,11,0,0,0,0,0,0
org::eclipse::jdt::internal::core::BatchInitializationMonitor ,55,27,18,1,1,45,1,0,0,3,0,10,8,0,1,3,9,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocSingleTypeReference ,55,26,18,2,7,28,1,1,0,1,396,8,102,0,0,1,8,0,0,0,0,0,0
org::eclipse::jdt::internal::formatter::comment::CommentFormatterUtil ,55,21,12,3,1,6,2,1,0,0,0,4,8,0,1,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ExternalPackageFragmentRoot ,56,22,20,6,5,78,1,5,0,1,62,13,202,0,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::index::EntryResult ,56,16,19,7,1,15,4,4,0,3,0,6,8,3,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::core::builder::StringSet ,56,13,19,4,1,15,3,1,0,3,0,6,8,0,1,3,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::Annotation ,56,30,16,10,4,55,6,5,2,3,52,11,128,0,0,0,9,0,0,0,0,1,1
org::eclipse::jdt::core::compiler::BuildContext ,56,17,20,3,2,28,1,2,0,0,6,8,11,0,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocAllocationExpression ,56,26,18,2,6,28,1,1,0,2,405,8,100,0,0,2,8,0,0,0,0,0,0
org::eclipse::jdt::internal::eval::CodeSnippetTypeDeclaration ,56,23,13,8,4,1,1,7,0,0,421,2,68,0,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocQualifiedTypeReference ,56,26,18,2,7,28,1,1,0,2,397,8,102,0,0,2,8,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocMessageSend ,56,26,18,2,6,28,1,1,0,2,408,8,101,0,0,2,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::JarEntryResource ,57,30,20,9,2,66,4,6,2,2,0,12,5,0,0,0,10,0,0,0,0,0,0
org::eclipse::jdt::internal::core::TypeParameter ,57,31,16,13,4,55,7,6,1,2,52,11,127,0,0,0,9,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::TypeParameterLocator ,57,16,27,5,2,21,1,5,0,1,68,7,33,0,0,0,4,0,0,0,0,1,1
org::eclipse::jdt::internal::core::CreatePackageDeclarationOperation ,57,31,14,13,3,21,2,11,0,1,25,7,82,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::AbstractVariableDeclaration ,57,25,16,4,3,55,2,2,3,16,380,11,46,0,0,10,11,0,0,0,0,0,0
org::eclipse::jdt::internal::core::CompilationUnitProblemFinder ,57,17,8,7,2,21,1,6,0,0,28,7,25,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ImportDeclaration ,57,30,18,6,4,66,2,4,1,2,52,12,131,0,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::codegen::ExceptionLabel ,58,28,15,10,2,10,4,7,0,3,3,5,10,0,0,3,5,0,0,0,0,1,1
org::eclipse::jdt::core::dom::BreakStatement ,59,35,16,4,3,66,1,3,0,3,95,12,73,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::dom::rewrite::NodeRewriteEvent ,59,26,15,6,2,28,4,2,0,2,5,8,13,2,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::core::dom::ThisExpression ,59,33,16,2,3,66,1,1,0,3,95,12,73,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::core::dom::PrimitiveType ,59,31,16,7,3,78,5,2,0,13,95,13,76,3,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::core::dom::ContinueStatement ,59,35,16,4,3,66,1,3,0,3,95,12,73,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::impl::AssistSourceType ,59,31,16,10,8,66,5,8,0,4,69,12,304,4,0,0,11,0,0,0,0,0,0
org::eclipse::jdt::internal::core::CreateInitializerOperation ,59,27,17,12,4,15,2,10,0,1,28,6,91,0,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::select::SelectionOnQualifiedAllocationExpression ,59,24,15,6,6,3,1,5,0,0,394,3,102,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::core::dom::ReturnStatement ,60,35,16,3,3,66,1,2,0,3,95,12,73,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::TypeParameter ,60,27,23,10,4,28,4,6,0,2,396,8,57,0,1,2,7,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::parser::diagnose::RangeUtil ,60,16,22,2,1,6,0,2,0,3,0,4,8,0,1,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::TypeParameterPattern ,61,32,13,13,4,3,1,12,0,7,61,3,45,0,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::core::dom::AbstractTypeDeclaration ,61,35,17,18,3,120,11,7,3,2,97,16,84,0,0,2,9,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::env::AccessRuleSet ,62,18,22,16,1,10,11,5,0,3,0,5,8,1,0,2,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::CreateTypeOperation ,62,35,16,11,4,28,3,8,0,0,28,8,91,0,1,0,2,0,0,0,0,0,0
org::eclipse::jdt::core::dom::ASTSyntaxErrorPropagator ,62,14,8,3,2,3,1,2,0,1,0,3,13,1,1,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::ArrayQualifiedTypeReference ,62,21,12,8,6,15,4,5,2,1,386,6,95,0,0,1,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::jdom::DOMImport ,62,33,16,7,3,66,1,6,0,2,38,12,119,0,0,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ImportContainer ,63,34,22,11,4,55,1,11,1,0,52,11,127,0,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::core::ToolFactory ,63,25,15,12,1,15,1,11,0,2,0,6,8,0,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::FieldPattern ,63,30,29,5,5,36,2,3,1,7,67,9,47,0,0,0,7,0,0,0,0,1,1
org::eclipse::jdt::internal::compiler::ast::SingleTypeReference ,63,30,19,22,5,28,14,9,6,1,384,8,87,0,0,1,7,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnSingleTypeReference ,63,24,19,3,6,55,2,1,0,8,385,11,95,1,0,3,10,0,0,0,0,0,0
org::eclipse::jdt::core::dom::TextElement ,63,32,17,4,2,66,2,2,0,3,95,12,68,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ChangeClasspathOperation ,63,23,11,12,2,10,3,9,3,1,18,5,62,0,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnQualifiedTypeReference ,63,27,17,5,6,45,2,3,0,6,386,10,95,1,0,1,9,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::lookup::UnresolvedReferenceBinding ,64,18,18,11,4,15,6,6,0,2,49,6,148,0,0,2,2,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::util::SimpleNameVector ,64,20,18,3,1,45,1,2,0,4,0,10,8,0,0,4,10,0,0,0,0,0,0
org::eclipse::jdt::internal::core::CreateMethodOperation ,64,38,17,12,4,28,2,10,0,1,28,8,91,0,1,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::InternalSearchPattern ,64,39,18,10,1,10,3,7,1,3,0,5,8,0,0,3,0,0,0,0,0,1,1
org::eclipse::jdt::internal::codeassist::select::SelectionOnMessageSend ,65,25,24,8,5,6,1,7,0,0,397,4,94,0,1,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::LocalVariableLocator ,65,21,27,4,3,28,1,4,0,0,69,8,37,0,1,0,2,0,0,0,0,1,1
org::eclipse::jdt::internal::compiler::ast::JavadocArgumentExpression ,66,32,20,10,4,15,1,9,0,2,384,6,69,0,1,2,5,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::flow::FlowInfo ,66,60,20,51,1,703,50,3,2,8,0,38,8,0,0,1,38,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::JavadocSingleTypeReference ,66,29,17,9,6,10,2,7,2,3,385,5,95,0,0,3,2,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::SourceElementRequestorAdapter ,66,22,22,0,1,231,0,0,0,0,0,22,30,0,0,0,22,0,0,0,0,0,0
org::eclipse::jdt::internal::eval::CodeSnippetSkeleton ,66,25,22,3,3,231,1,2,0,1,19,22,27,0,0,1,22,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::SuperTypeReferenceLocator ,67,18,25,4,2,21,1,4,0,1,68,7,33,0,0,0,4,0,0,0,0,1,1
org::eclipse::jdt::core::dom::NormalAnnotation ,67,41,18,4,4,78,1,3,0,4,96,13,88,2,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::classfmt::ClassFileStruct ,67,15,14,15,1,45,12,3,5,3,0,10,8,0,0,3,9,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnParameterizedQualifiedTypeReference ,67,25,16,4,8,21,2,2,0,6,388,7,109,1,0,1,7,0,0,0,0,0,0
org::eclipse::jdt::internal::core::Initializer ,67,41,19,12,5,55,3,9,1,0,68,11,199,0,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::internal::core::builder::SourceFile ,68,38,15,11,2,45,5,6,0,4,1,10,12,0,0,4,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ClassFileWorkingCopy ,68,41,18,11,5,36,1,11,0,1,71,9,279,0,0,1,7,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::OrPattern ,69,24,25,8,3,28,2,7,0,2,52,8,27,0,0,1,5,0,0,0,0,1,1
org::eclipse::jdt::internal::core::search::matching::TypeDeclarationLocator ,69,30,35,5,2,10,1,5,0,1,68,5,33,0,0,0,4,0,0,0,0,1,1
org::eclipse::jdt::core::ClasspathContainerInitializer ,69,21,13,4,1,45,3,1,1,2,0,10,8,0,0,0,10,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::InstanceOfExpression ,70,39,18,8,5,21,0,8,0,2,412,7,94,0,0,2,7,0,0,0,0,1,1
org::eclipse::jdt::core::dom::TagElement ,70,40,19,6,2,105,4,2,0,24,95,15,68,3,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::BufferManager ,70,40,15,15,1,36,7,8,0,4,0,9,8,1,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::core::dom::ParenthesizedExpression ,71,37,19,6,3,66,3,3,0,3,95,12,73,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::Wildcard ,71,34,20,8,6,28,2,6,0,5,385,8,95,0,1,2,7,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::util::HashtableOfInt ,71,11,22,3,1,21,2,1,0,4,0,7,8,0,1,4,6,0,0,0,0,0,0
org::eclipse::jdt::internal::core::BasicCompilationUnit ,71,24,19,7,2,21,4,3,0,5,1,7,12,0,1,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::ConstantPool ,72,55,15,3,2,10,1,2,0,3,0,5,22,3,1,0,3,0,0,0,0,0,0
org::eclipse::jdt::core::dom::SimpleType ,72,37,19,12,3,66,9,3,0,3,95,12,76,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::BreakStatement ,72,28,16,9,4,6,0,9,0,0,384,4,41,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::core::dom::ExpressionStatement ,72,39,19,5,3,66,1,4,0,3,95,12,73,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::StringLiteral ,72,29,19,6,5,36,1,5,3,2,384,9,76,0,0,2,9,0,0,0,0,0,0
org::eclipse::jdt::core::dom::ThrowStatement ,72,39,19,5,3,66,1,4,0,3,95,12,73,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::ClassLiteralAccess ,72,37,18,10,4,15,1,9,1,3,384,6,69,0,0,3,6,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::classfmt::InnerClassInfo ,72,32,17,3,2,21,1,2,0,10,3,7,21,7,0,3,6,0,0,0,0,0,0
org::eclipse::jdt::core::dom::TypeLiteral ,72,37,19,3,3,66,1,3,0,3,95,12,73,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::ClasspathSourceDirectory ,72,39,22,6,2,45,1,5,0,5,0,10,18,0,0,5,8,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::CharLiteral ,72,16,18,3,6,15,0,3,0,1,385,6,79,0,1,1,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::JavaCorePreferenceInitializer ,73,25,3,4,1,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::matching::AndLocator ,74,17,25,1,2,21,1,1,0,2,68,7,33,0,0,2,4,0,0,0,0,0,0
org::eclipse::jdt::core::dom::BodyDeclaration ,74,38,19,17,2,120,10,7,6,3,95,16,68,1,0,2,7,0,0,0,0,0,0
org::eclipse::jdt::internal::core::dom::rewrite::NodeInfoStore ,74,37,19,15,1,36,5,10,0,3,0,9,8,3,1,0,8,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::util::HashtableOfLong ,74,11,22,2,1,21,1,1,0,4,0,7,8,0,1,4,6,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::ThrownExceptionFinder ,75,30,24,6,2,36,1,5,0,2,0,9,11,2,5,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::ContinueStatement ,75,29,17,9,4,6,0,9,0,0,384,4,41,0,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::eval::CodeSnippetThisReference ,75,29,20,6,6,55,1,5,0,3,398,11,99,0,0,3,11,0,0,0,0,0,0
org::eclipse::jdt::core::dom::SwitchCase ,75,39,19,4,3,78,1,3,0,4,95,13,73,3,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::PatternSearchJob ,75,31,23,10,1,36,4,7,1,6,5,9,13,0,0,0,9,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::QualifiedThisReference ,76,27,17,12,6,15,1,11,1,2,384,6,91,0,0,2,6,0,0,0,0,0,0
org::eclipse::jdt::core::dom::ConstructorInvocation ,76,39,23,4,3,78,1,4,0,6,95,13,73,4,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocFieldReference ,76,31,22,4,7,36,1,3,0,2,406,9,115,0,0,2,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::ProjectReferenceChange ,77,12,12,5,1,3,3,2,0,2,0,3,8,2,0,0,3,0,0,0,0,1,1
org::eclipse::jdt::internal::core::NonJavaResource ,77,32,24,6,2,78,1,5,0,3,0,13,5,1,0,0,12,0,0,0,0,0,0
org::eclipse::jdt::internal::core::CreateFieldOperation ,77,45,22,14,4,36,2,12,0,0,28,9,91,0,2,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::ThisReference ,78,29,21,8,5,91,4,4,3,0,384,14,77,0,0,0,14,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::util::ObjectVector ,78,21,25,9,1,66,7,2,0,4,0,12,8,0,0,4,12,0,0,0,0,0,0
org::eclipse::jdt::internal::core::dom::rewrite::TokenScanner ,78,39,20,2,1,120,1,1,0,5,0,16,8,2,0,0,16,0,0,0,0,0,0
org::eclipse::jdt::internal::core::TypeVector ,78,24,23,5,1,55,2,3,0,5,0,11,8,0,0,4,11,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::util::HashtableOfType ,79,17,26,4,1,21,2,2,0,4,0,7,8,0,1,4,6,0,0,0,0,0,0
org::eclipse::jdt::core::CompletionRequestor ,79,20,30,2,1,91,2,0,3,4,0,14,8,4,0,0,14,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::util::HashtableOfPackage ,79,17,25,3,1,21,2,2,0,4,0,7,8,0,1,4,6,0,0,0,0,0,0
org::eclipse::jdt::internal::core::search::indexing::AddFolderToIndex ,79,19,11,3,2,3,1,2,0,4,8,3,19,0,0,4,3,0,0,0,0,0,0
org::eclipse::jdt::internal::codeassist::select::SelectionJavadoc ,80,11,27,4,3,6,1,3,0,1,388,4,33,0,1,1,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::MementoTokenizer ,80,11,24,14,1,3,12,2,0,18,0,3,8,18,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::core::dom::WildcardType ,80,43,21,7,3,105,5,3,0,5,95,15,76,3,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::util::Messages ,80,29,15,14,1,10,6,8,0,39,0,5,8,3,2,36,3,0,0,0,0,0,0
org::eclipse::jdt::internal::formatter::comment::SubstitutionTextReader ,81,29,21,5,1,55,2,3,2,7,0,11,28,7,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::Initializer ,81,32,23,12,5,36,5,7,0,4,400,9,65,0,0,4,9,0,0,0,0,0,0
org::eclipse::jdt::internal::core::BinaryField ,81,59,23,14,7,91,3,13,1,0,69,14,229,0,0,0,11,0,0,0,0,2,1
org::eclipse::jdt::internal::core::jdom::AbstractDOMBuilder ,82,22,22,5,2,36,2,3,2,8,0,9,15,0,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::core::BindingKey ,82,46,18,7,1,78,2,5,0,1,0,13,8,1,0,0,13,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::codegen::ObjectCache ,83,24,25,3,1,36,1,2,0,4,0,9,8,0,1,4,8,0,0,0,0,0,0
org::eclipse::jdt::internal::core::CreateImportOperation ,83,49,20,17,3,21,2,15,0,2,25,7,82,0,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::core::CreatePackageFragmentOperation ,83,48,21,8,2,6,1,8,0,1,18,4,62,0,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::ClassFileStruct ,85,16,21,35,1,55,32,3,16,0,0,11,8,0,0,0,0,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::FloatLiteral ,85,16,16,4,6,10,0,4,0,2,385,5,79,0,0,1,5,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::DoubleLiteral ,85,16,16,4,6,10,0,4,0,1,385,5,79,0,0,1,5,0,0,0,0,0,0
org::eclipse::jdt::core::dom::SwitchStatement ,86,48,22,6,3,91,1,5,0,5,95,14,73,3,0,0,4,0,0,0,0,0,0
org::eclipse::jdt::core::dom::SingleMemberAnnotation ,87,46,23,6,4,78,2,4,0,4,96,13,88,2,0,0,3,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::JavadocFieldReference ,87,34,25,7,6,15,2,5,1,4,394,6,107,0,0,4,5,0,0,0,0,1,1
org::eclipse::jdt::core::dom::ArrayType ,87,45,23,9,3,91,5,4,0,3,95,14,76,2,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::core::CreateCompilationUnitOperation ,87,58,19,14,2,10,2,12,0,2,18,5,62,0,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::core::dom::RecoveredVariableBinding ,87,47,29,7,2,190,0,7,0,2,6,20,30,2,0,0,19,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::codegen::DoubleCache ,88,17,32,4,1,15,1,3,0,3,0,6,8,3,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::codegen::FloatCache ,88,17,32,4,1,15,1,3,0,3,0,6,8,3,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::core::dom::ParameterizedType ,88,47,22,10,3,91,6,4,0,6,95,14,76,3,0,1,4,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::JavaElementFinder ,89,54,26,9,2,66,0,9,0,5,2,12,41,3,1,2,11,0,0,0,0,0,0
org::eclipse::jdt::internal::core::Region ,89,43,22,8,1,28,5,3,1,1,0,8,12,0,1,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::core::jdom::DOMCompilationUnit ,89,39,27,10,3,105,1,9,0,1,50,15,118,0,0,0,9,0,0,0,0,0,0
org::eclipse::jdt::internal::core::jdom::DOMInitializer ,89,45,22,8,4,120,1,7,0,2,50,16,174,0,0,0,7,0,0,0,0,0,0
org::eclipse::jdt::internal::core::DeleteResourceElementsOperation ,90,34,30,9,3,10,1,8,0,0,22,5,78,0,1,0,0,0,0,0,0,0,0
org::eclipse::jdt::core::dom::TypeParameter ,91,50,23,6,2,105,1,6,0,5,95,15,68,3,0,0,5,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::JavadocImplicitTypeReference ,91,38,25,7,5,55,1,6,0,1,384,11,87,0,0,1,7,0,0,0,0,0,0
org::eclipse::jdt::internal::core::dom::rewrite::ASTRewriteFlattener ,92,61,29,9,2,66,4,5,1,3,0,12,13,1,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::ast::LabeledStatement ,92,34,20,11,3,21,0,11,0,5,380,7,38,0,0,5,7,0,0,0,0,0,0
org::eclipse::jdt::internal::core::util::FieldInfo ,92,39,25,9,2,78,1,8,0,11,0,13,30,11,0,0,12,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::util::HashSetOfInt ,94,18,24,4,1,28,1,3,0,3,0,8,16,0,1,3,7,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::codegen::IntegerCache ,94,23,36,2,1,36,1,1,0,4,0,9,8,0,1,4,8,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::codegen::LongCache ,94,24,36,2,1,36,1,1,0,4,0,9,8,0,1,4,8,0,0,0,0,0,0
org::eclipse::jdt::core::dom::MemberRef ,95,51,25,6,2,105,3,4,0,5,95,15,68,3,0,0,6,0,0,0,0,0,0
org::eclipse::jdt::core::Flags ,95,48,34,19,1,231,18,1,0,20,0,22,8,0,1,0,21,0,0,0,0,0,0
org::eclipse::jdt::internal::compiler::classfmt::AnnotationMethodInfo ,95,29,22,7,3,6,2,6,1,1,13,4,55,0,0,0,2,0,0,0,0,0,0
org::eclipse::jdt::core::dom::SuperFieldAccess ,96,51,25,5,3,105,1,5,0,5,95,15,73,3,0,0,6,0,0,0,0,0,0
