classname ,loc, rfc , wmc , cbo , dit , lcom , fanin , fanout , noc , numberOfAttributes , numberOfAttributesInherited , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , bug ,buggy
org::eclipse::pde::internal::ui::editor::site::ArchivePage ,23,15,3,7,2,3,1,6,0,4,0,3,28,3,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::SourceLocationKey ,23,9,10,2,1,3,0,2,0,2,0,3,6,2,0,0,3,0,0,0,0,1,1
org::eclipse::pde::internal::ui::editor::feature::FeatureSourcePage ,23,9,7,3,4,21,1,2,0,0,0,7,70,0,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::parts::TreeMessageDialog ,23,7,5,1,1,10,1,0,1,3,0,5,0,3,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::build::BuildOutlinePage ,23,10,8,7,3,3,1,6,0,0,4,3,21,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::feature::VersionableObject ,23,14,7,7,4,10,3,4,2,2,9,5,48,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::TableSection ,23,12,9,22,4,36,21,1,22,1,1,9,63,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::builders::ValidatingSAXParser ,23,9,4,2,1,1,0,2,0,1,0,2,6,1,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::product::LaunchingPage ,23,15,4,7,2,6,1,6,0,1,0,4,28,0,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::build::BuildPluginAction ,23,16,3,5,2,0,0,5,0,0,1,1,14,0,0,0,0,0,0,0,0,1,1
org::eclipse::pde::internal::ui::util::FileExtensionFilter ,23,6,8,7,1,1,7,0,0,1,0,2,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::WizardCollectionComparator ,24,8,7,3,1,3,1,2,0,1,0,3,0,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::product::SplashPage ,24,14,4,6,2,6,1,5,0,1,0,4,28,0,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::MoveFromChange ,24,11,6,4,1,10,2,2,0,1,0,5,0,0,0,1,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::contentassist::display::SingleCharReader ,24,8,7,2,1,3,1,1,2,0,0,3,22,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::rows::ReferenceAttributeRow ,24,13,4,5,3,6,0,5,2,0,7,4,32,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::actions::FormatAction ,24,13,6,4,1,6,2,2,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::NullUndoManager ,24,11,11,0,1,36,0,0,0,0,0,9,15,0,0,0,9,0,0,0,0,1,1
org::eclipse::pde::internal::core::natures::PDE ,24,9,3,4,1,3,4,0,0,8,0,3,6,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::util::PatternConstructor ,24,16,7,13,1,6,11,2,0,5,0,4,6,5,2,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::ShowErrorInStackTraceConsoleAction ,24,10,9,2,1,3,0,2,0,2,0,3,6,2,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::XMLCopyrightHandler ,24,11,12,1,1,36,1,0,0,2,0,9,12,2,0,0,9,0,0,0,0,0,0
org::eclipse::pde::internal::ui::views::dependencies::HistoryAction ,24,11,3,5,1,3,1,4,0,2,0,3,0,2,1,0,2,0,0,0,0,0,0
org::eclipse::pde::ui::launcher::EclipseLauncherTabGroup ,24,12,5,2,2,1,0,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::product::BrandingPage ,24,15,4,7,2,6,1,6,0,1,0,4,28,0,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::cheatsheet::comp::CompCSModelFactory ,24,15,8,8,1,28,1,7,0,1,0,8,13,1,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::core::product::ProductFeature ,25,10,8,3,3,21,1,2,0,3,0,7,34,3,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::schema::NewElementAction ,25,16,6,6,1,10,1,5,0,1,0,5,0,1,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::schema::RepeatableSchemaObject ,25,13,7,5,3,21,3,2,2,5,3,7,24,3,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::PDEWizardNewFileCreationPage ,25,11,6,4,1,6,2,2,5,0,0,4,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::PluginModelDelta ,25,14,9,6,1,21,6,0,0,7,0,7,6,4,2,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::toc::details::HelpEditorFilter ,25,7,7,4,1,1,3,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::commands::CommandCopyFilter ,25,19,8,1,1,36,1,0,0,5,0,9,6,1,1,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::RemoveStaticProjectReferences ,25,6,7,1,2,10,1,0,0,0,5,5,12,0,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::build::PropertiesTextChangeListener ,25,13,8,5,4,1,1,4,0,0,4,2,16,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::PDEMasterDetailsBlock ,25,14,6,18,1,21,17,1,9,2,0,7,0,2,0,0,4,0,0,0,0,0,0
org::eclipse::ui::internal::views::log::LogViewContentProvider ,25,12,9,2,1,28,1,2,0,1,0,8,6,1,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::AddNewExtensionResolution ,25,13,3,6,2,3,1,5,0,0,5,3,12,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::AddNewExtensionPointResolution ,25,13,3,5,2,3,1,4,0,0,5,3,12,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::RemoveUnknownExecEnvironments ,25,11,8,5,3,3,1,4,0,0,5,3,14,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::feature::CreateFeatureProjectFromLaunchOperation ,26,11,7,6,3,3,1,5,0,1,4,3,9,1,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::toc::actions::TocAddObjectAction ,26,10,6,6,1,6,4,2,3,2,0,4,0,0,0,2,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::site::SiteSourcePage ,26,10,8,3,4,28,1,2,0,0,0,8,70,0,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::nls::ExternalizeStringsLabelProvider ,26,11,9,3,1,6,1,2,0,1,0,4,0,1,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::target::TargetPlugin ,26,14,9,6,3,21,2,4,0,3,0,7,34,3,0,0,7,0,0,0,0,0,0
org::eclipse::pde::core::ModelChangedEvent ,26,7,8,4,1,21,4,0,1,6,4,7,12,6,0,0,7,0,0,0,0,1,1
org::eclipse::pde::internal::ui::editor::text::PluginXMLConfiguration ,26,13,9,5,3,6,1,4,0,3,2,4,25,3,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::dialogs::PluginArtifactSearchHandler ,26,17,6,4,1,1,0,4,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1
org::eclipse::pde::internal::ui::launcher::PDEMigrationDelegate ,26,14,8,5,1,1,1,4,1,0,0,2,6,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::actions::ActionMenu ,26,11,9,1,1,10,1,0,0,2,0,5,0,0,0,2,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::BaseWizardSelectionPage ,26,15,7,6,1,15,5,1,3,2,0,6,0,2,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::site::IdentifiableObject ,26,15,8,5,3,15,2,3,1,2,6,6,39,1,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::ExtensionContentProvider ,27,14,10,6,2,10,1,5,0,0,0,5,9,0,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::WidgetIdentifier ,27,12,10,11,1,15,10,1,0,2,0,6,6,0,0,2,6,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::build::BuildModel ,27,12,8,8,5,15,7,2,0,2,5,6,85,2,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::bundle::BundlePlugin ,27,20,8,9,6,10,3,6,0,1,26,5,155,1,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSRunObject ,27,17,9,2,6,36,0,2,2,1,110,9,415,1,0,0,9,0,0,0,0,0,0
org::eclipse::pde::internal::ui::util::XMLRootElementMatcher ,27,9,2,2,1,1,0,2,0,0,0,2,6,0,1,0,1,0,0,0,0,1,1
org::eclipse::pde::internal::core::text::bundle::RequiredExecutionEnvironmentHeader ,27,17,8,7,5,28,5,2,0,1,6,8,71,1,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::feature::InfoFormPage ,27,17,5,6,2,10,1,5,0,3,0,5,28,2,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSContentProvider ,27,12,9,4,2,10,2,2,0,0,0,5,9,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::ctxhelp::CtxHelpFormOutlinePage ,27,12,9,7,3,6,1,6,0,0,4,4,21,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::views::dependencies::CallersTreeContentProvider ,27,11,9,4,4,10,1,3,0,0,0,5,18,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSContentProvider ,27,12,9,3,2,10,1,2,0,0,0,5,9,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpDescription ,27,12,10,5,5,36,3,2,0,1,30,9,253,1,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::SimpleCSEditorContributor ,27,15,5,6,3,10,2,4,0,1,3,5,33,1,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::NewElementAction ,27,17,5,9,1,3,1,8,0,3,0,3,0,2,1,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::actions::CollapseAction ,27,7,6,2,1,3,2,0,0,3,0,3,0,3,1,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::toc::RegisterTocWizard ,27,13,5,3,1,10,1,2,0,2,0,5,0,2,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::toc::TocContentProvider ,27,12,9,4,2,10,2,2,0,0,0,5,9,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::preferences::ManifestSyntaxColorTab ,27,12,4,4,2,6,1,3,0,1,1,4,14,1,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::ant::PluginExportTask ,27,20,5,5,2,1,0,5,0,1,6,2,10,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::FindDeclarationsAction ,27,21,7,6,2,1,1,5,0,1,0,2,3,1,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSRepeatedSubItem ,27,13,8,3,6,28,1,2,0,1,110,8,411,1,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::contentassist::TypeContentProposal ,27,8,8,3,1,21,2,1,0,4,0,7,6,4,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::ctxhelp::details::CtxHelpAbstractAddAction ,27,11,7,5,1,10,4,1,3,2,0,5,0,0,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::RemoveNodeXMLResolution ,27,15,8,8,3,3,1,7,0,0,6,3,17,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::ctxhelp::NewCtxHelpWizard ,27,15,5,3,1,10,0,3,0,1,0,5,0,0,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::compare::ManifestContentMergeViewer ,27,16,10,6,1,15,1,5,0,1,0,6,0,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::extension::ExtensionEditorWizard ,27,21,5,5,1,10,1,4,0,6,0,5,0,5,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::target::TargetFeature ,27,14,9,5,3,21,1,4,0,3,0,7,34,3,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::spy::sections::ActiveShellSection ,27,10,2,3,1,1,1,2,0,0,0,2,7,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::XMLScanner ,27,14,8,3,2,6,1,2,0,2,0,4,9,2,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::simple::actions::SimpleCSRemoveRunObjectAction ,28,12,9,4,1,3,1,3,0,1,0,3,0,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::AddSingletonToSymbolicName ,28,11,12,4,3,6,1,3,0,1,5,4,14,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::target::EnvironmentPage ,28,18,5,8,2,10,1,7,0,2,0,5,28,1,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::RenamePluginWizardPage ,28,13,6,4,2,10,1,3,0,2,1,5,7,2,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpModel ,28,11,9,13,6,15,12,2,0,3,5,6,75,3,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::plugin::PluginParentNode ,28,23,7,3,4,15,0,3,2,1,13,6,179,1,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::core::SourceLocation ,28,12,9,6,1,28,5,1,0,2,0,8,6,2,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::dependencies::UnusedDependenciesJob ,28,15,4,5,1,6,1,4,0,2,0,4,0,2,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::PDEDetails ,28,12,8,18,2,28,18,0,7,0,0,8,6,0,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSCommand ,28,14,9,3,7,36,1,2,0,1,158,9,520,1,0,0,9,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::FindPluginReferencesAction ,28,18,8,4,1,6,0,4,0,1,0,4,6,1,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::plugin::ManifestEditorContributor ,28,16,9,4,3,21,0,4,0,1,3,7,33,1,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::refactoring::PDEMoveParticipant ,28,24,9,4,1,21,3,1,3,2,0,7,0,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::feature::FeatureEditorMatchingStrategy ,28,19,9,2,1,0,0,2,0,2,0,1,6,2,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::commands::QueryControl ,28,16,4,2,1,28,1,1,2,4,0,8,6,0,1,0,0,0,0,0,0,0,0
org::eclipse::pde::internal::ui::templates::osgi::OSGiPreferencesServiceTemplate ,29,14,8,3,5,28,1,2,0,1,13,8,80,0,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::feature::SynchronizeVersionsAction ,29,19,4,5,1,6,1,4,0,1,0,4,0,1,1,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::exports::SiteBuildOperation ,29,17,8,9,3,3,1,8,0,1,8,3,36,1,0,0,1,0,1,0,0,3,1
org::eclipse::pde::internal::ui::editor::build::AbstractJavaScanner ,29,16,11,3,2,1,1,2,2,0,0,2,9,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::exports::PluginExportOperation ,29,16,10,7,3,6,2,5,0,0,8,4,36,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::DocumentNodeFactory ,29,15,5,9,1,10,3,6,3,0,0,5,9,0,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::templates::osgi::HelloOSGiServiceTemplate ,29,14,8,3,5,28,1,2,0,2,13,8,80,0,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::core::schema::BaseSchemaHandler ,29,15,7,6,1,15,3,3,3,1,0,6,30,0,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::builders::UpdateSiteBuilder ,29,14,7,4,1,1,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1
org::eclipse::pde::internal::ui::views::plugins::PluginsLabelProvider ,29,25,7,8,1,15,1,7,0,3,0,6,0,3,4,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSPerformWhen ,29,17,9,3,6,36,1,2,0,1,110,9,412,1,0,0,9,0,0,0,0,0,0
org::eclipse::pde::internal::ui::launcher::VMHelper ,29,15,9,8,1,3,5,3,0,0,0,3,6,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::PDEHyperlinkDetector ,29,10,10,0,1,10,0,0,3,1,0,5,6,1,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::XMLTagScanner ,29,14,8,2,2,6,1,1,0,2,0,4,9,2,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::util::LocaleUtil ,29,18,6,5,1,1,2,3,0,0,0,2,6,0,0,0,2,0,0,0,0,1,1
org::eclipse::pde::internal::ui::editor::SystemFileStorage ,29,18,9,3,1,28,1,2,0,1,0,8,0,1,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::EmptyOutlinePage ,29,13,11,1,2,55,1,0,0,1,0,11,7,1,0,0,11,0,0,0,0,0,0
org::eclipse::pde::internal::core::ant::FeatureExportTask ,29,22,5,7,2,1,0,7,0,1,6,2,10,1,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::target::TargetObject ,30,18,10,13,2,28,9,4,9,2,0,8,11,2,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::toc::TocLink ,30,21,8,8,5,21,4,4,0,1,28,7,248,1,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::templates::osgi::HelloOSGiTemplate ,30,14,8,3,5,28,1,2,0,3,13,8,80,0,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::core::search::PluginSearchScope ,30,21,12,8,1,10,6,2,1,9,0,5,6,3,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::target::TargetModelFactory ,30,19,10,10,1,45,1,9,0,1,0,10,15,1,0,0,10,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::plugin::LibraryPluginFieldData ,30,11,10,4,3,55,4,0,0,5,0,11,70,5,0,0,11,0,0,0,0,0,0
org::eclipse::pde::internal::ui::preferences::XMLSyntaxColorTab ,30,12,4,4,2,6,1,3,0,1,1,4,14,1,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::product::ProductObject ,30,18,10,13,2,28,9,4,11,2,0,8,11,2,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSConditionalSubItem ,30,17,9,3,6,36,1,2,0,1,110,9,412,1,0,0,9,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::OrientableBlock ,30,4,2,0,2,1,0,0,0,0,0,2,7,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::preferences::TabFolderLayout ,30,9,8,1,1,3,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::schema::SchemaRootElement ,30,16,8,7,5,15,4,3,0,3,19,6,92,3,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSIntro ,30,17,10,3,6,45,1,2,0,1,158,10,497,1,0,0,10,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::DefaultWidgetResolver ,30,15,14,4,1,0,0,4,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::templates::osgi::OSGiSimpleLogServiceTemplate ,30,14,8,3,5,28,1,2,0,2,13,8,80,0,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::parts::SharedPart ,30,13,8,6,1,15,6,0,1,1,0,6,6,1,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::toc::TocModel ,30,11,8,13,6,15,12,2,0,3,5,6,75,3,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::product::ConfigurationPage ,30,19,8,8,2,10,2,6,0,4,0,5,28,2,1,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::ctxhelp::CtxHelpCommand ,30,15,11,7,5,45,5,2,0,1,30,10,253,1,0,0,10,0,0,0,0,0,0
org::eclipse::pde::internal::runtime::PDERuntimePluginImages ,30,16,6,5,1,10,4,1,0,53,0,5,6,5,3,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::toc::TocFormOutlinePage ,30,15,10,8,3,10,2,7,0,0,4,5,21,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSObject ,30,18,9,5,4,55,1,4,10,1,62,11,312,1,0,0,10,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::text::ManifestTextHover ,30,20,10,10,2,3,2,8,0,2,0,3,11,2,1,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::views::dependencies::OpenDependenciesAction ,30,13,11,2,1,10,0,2,0,1,0,5,6,1,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::search::PluginSearchInput ,30,11,10,8,1,55,8,0,0,11,0,11,6,5,0,0,11,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::site::SiteFeatureAdapter ,30,14,14,8,1,6,3,5,0,3,0,4,13,1,0,2,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::extension::ExtensionTreeSelectionPage ,30,5,6,2,3,6,1,1,0,2,1,4,13,2,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::build::JARFileFilter ,31,15,12,2,1,6,1,1,1,2,0,4,0,2,0,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::bundle::BundleSymbolicNameHeader ,31,20,13,14,5,15,11,3,0,1,4,6,64,1,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::product::ProductLauncherFormPageHelper ,31,21,8,9,1,15,2,7,0,1,0,6,9,0,0,1,6,0,0,0,0,0,0
org::eclipse::pde::internal::core::AbstractNLModel ,31,14,12,9,4,15,7,2,4,2,1,6,44,1,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::CheckCommand ,31,16,12,3,4,15,1,2,0,1,2,6,35,0,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::dependencies::AddNewBinaryDependenciesOperation ,31,17,9,4,2,1,0,4,0,1,2,2,14,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::views::dependencies::DependenciesViewListPage ,31,10,7,3,2,6,1,2,0,0,4,4,15,0,0,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::core::TargetPlatformResetJob ,31,25,6,13,1,3,2,11,0,1,0,3,0,1,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::MacroInstruction ,31,11,10,5,1,21,3,2,2,2,0,7,8,2,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::RecordAction ,31,24,9,3,1,28,0,3,0,1,2,8,9,1,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::MultiSourceEditor ,31,17,8,11,2,3,8,3,8,0,1,3,69,0,0,0,0,0,0,0,0,0,0
org::eclipse::pde::internal::ui::parts::TablePart ,31,10,6,27,4,15,26,1,4,0,1,6,31,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::cheatsheet::comp::CompCSFileValidator ,31,15,8,2,1,10,1,1,0,0,0,5,6,0,3,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::dependencies::JavaEditorOpener ,31,11,8,1,1,1,1,0,0,0,0,2,6,0,1,0,1,0,0,0,0,0,0
org::eclipse::pde::internal::ui::correction::AddExportPackageMarkerResolution ,31,16,9,8,3,6,0,8,0,1,5,4,14,1,1,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::FocusCommand ,32,17,8,4,2,15,1,3,0,1,0,6,18,0,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::search::dependencies::AddNewDependenciesAction ,32,6,3,2,1,3,1,1,0,2,0,3,0,2,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::PlaybackAction ,32,16,8,3,1,15,0,3,0,1,0,6,6,1,1,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::product::NewProductFileWizard ,32,21,7,6,1,15,1,5,0,1,0,6,0,1,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::cheatsheet::simple::SimpleCSModel ,32,12,8,14,6,15,11,4,0,3,5,6,93,3,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::core::schema::SchemaSimpleType ,32,17,10,9,2,10,1,8,0,3,0,5,26,2,0,0,5,0,0,0,0,0,0
org::eclipse::pde::internal::ui::nls::ModelChangeTable ,32,20,10,6,1,21,4,2,0,3,0,7,6,3,0,0,7,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::schema::NewAttributeAction ,32,20,7,5,1,10,1,4,0,1,0,5,0,1,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::product::SynchronizationOperation ,32,24,9,7,3,10,2,5,0,0,2,5,15,0,3,0,2,0,0,0,0,1,1
org::eclipse::pde::internal::ui::parts::CheckboxTablePart ,32,10,6,13,4,15,12,1,1,0,1,6,31,0,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::cheatsheet::RegisterCSWizard ,32,14,7,4,1,10,1,3,0,2,0,5,0,2,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::ui::editor::outline::QuickOutlineMouseMoveListener ,32,15,9,2,1,1,1,1,0,2,0,2,6,2,0,0,2,0,0,0,0,0,0
org::eclipse::pde::internal::core::feature::ExternalFeatureModel ,32,16,12,6,6,36,3,3,0,2,3,9,81,2,0,0,7,0,0,0,0,0,0
org::eclipse::pde::ui::templates::OptionTemplateWizardPage ,32,14,8,4,1,3,1,3,0,3,0,3,0,3,0,0,3,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::tools::ExtensionPointMappings ,33,16,10,2,1,10,0,2,0,1,0,5,6,1,1,0,4,0,0,0,0,0,0
org::eclipse::pde::internal::core::text::bundle::BundleModel ,33,17,8,47,5,21,46,2,0,2,5,7,86,2,0,0,6,0,0,0,0,0,0
org::eclipse::pde::internal::ui::tests::macro::IndexAction ,33,24,11,3,1,28,0,3,0,1,2,8,9,1,0,0,8,0,0,0,0,0,0
org::eclipse::pde::internal::ui::wizards::feature::NewFeatureProjectWizard ,33,25,9,8,3,21,2,6,0,2,6,7,15,2,1,0,4,0,0,0,0,0,0
