classname ,loc, rfc , wmc , cbo , dit , lcom , fanin , fanout , noc , numberOfAttributes , numberOfAttributesInherited , numberOfMethods , numberOfMethodsInherited , numberOfPrivateAttributes , numberOfPrivateMethods , numberOfPublicAttributes , numberOfPublicMethods , nonTrivialBugs , majorBugs , criticalBugs , highPriorityBugs , bug ,buggy
org::apache::lucene::swing::models::ListSearcherSimulator ,53,27,2,16,1,1,0,16,0,0,0,2,9,0,0,0,2,0,0,0,0,0,0
org::apache::lucene::analysis::ar::ArabicStemmer ,53,16,21,2,1,28,1,1,0,13,0,8,9,0,0,0,4,0,0,0,0,0,0
org::apache::lucene::search::highlight::TokenGroup ,54,24,13,6,1,45,5,1,0,9,0,10,9,1,0,8,7,0,0,0,0,0,0
org::apache::lucene::search::CachingWrapperFilter ,54,16,11,6,2,15,4,2,2,2,0,6,21,0,0,0,6,0,0,0,0,1,1
org::apache::lucene::analysis::CharTokenizer ,55,15,13,3,3,10,1,2,3,6,1,5,16,6,0,0,3,0,0,0,0,1,1
org::apache::lucene::benchmark::byTask::tasks::SearchTravRetHighlightTask ,55,41,18,8,4,28,0,8,1,4,3,8,64,0,0,0,7,0,0,0,0,0,0
org::apache::lucene::store::instantiated::FieldSettings ,55,13,16,6,1,6,3,3,0,1,0,4,9,1,0,0,0,0,0,0,0,1,1
org::apache::lucene::xmlparser::builders::BooleanQueryBuilder ,56,25,10,11,1,3,2,9,0,1,0,3,10,1,0,0,2,0,0,0,0,0,0
org::apache::lucene::index::memory::SynonymTokenFilter ,56,17,14,3,3,6,0,3,0,7,1,4,16,6,1,0,2,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::programmatic::Sample ,56,18,2,8,1,1,0,8,0,0,0,2,9,0,1,0,1,0,0,0,0,0,0
org::apache::lucene::queryParser::surround::query::SimpleTerm ,56,31,14,9,2,66,3,6,3,1,1,12,32,1,0,0,10,0,0,0,0,0,0
org::apache::lucene::index::FreqProxFieldMergeState ,56,10,10,4,1,3,1,3,0,12,0,3,9,2,0,10,2,0,0,0,0,0,0
org::apache::lucene::demo::html::TokenMgrError ,57,26,17,5,1,6,2,3,0,5,0,4,27,0,0,1,2,0,0,0,0,0,0
org::apache::lucene::queryParser::TokenMgrError ,57,26,17,5,1,6,2,3,0,5,0,4,27,0,0,1,2,0,0,0,0,0,0
org::apache::lucene::queryParser::precedence::TokenMgrError ,57,26,17,5,1,6,2,3,0,5,0,4,27,0,0,1,2,0,0,0,0,0,0
org::apache::lucene::store::LockVerifyServer ,57,25,9,5,1,1,0,5,0,0,0,2,9,0,1,0,1,0,0,0,0,0,0
org::apache::lucene::search::spans::SpanScorer ,57,31,15,7,3,21,2,5,1,8,0,7,17,0,0,0,5,0,0,0,0,0,0
org::apache::lucene::queryParser::surround::parser::TokenMgrError ,57,26,17,5,1,6,2,3,0,5,0,4,27,0,0,1,2,0,0,0,0,0,0
org::apache::lucene::xmlparser::builders::LikeThisQueryBuilder ,58,29,10,12,1,1,1,11,0,5,0,2,10,1,0,4,2,0,0,0,0,0,0
org::apache::lucene::index::DefaultSkipListReader ,58,17,10,3,2,28,1,2,0,7,0,8,17,7,0,0,0,0,0,0,0,0,0
org::apache::lucene::store::BufferedIndexOutput ,58,18,14,1,2,28,0,1,0,4,0,8,24,3,0,0,7,0,0,0,0,0,0
org::apache::lucene::index::SortedTermVectorMapper ,59,19,21,4,2,6,2,2,0,5,0,4,15,4,0,0,4,0,0,0,0,0,0
org::apache::lucene::search::RangeFilter ,59,28,29,6,2,36,1,5,0,7,0,9,21,7,1,0,8,0,0,0,0,0,0
org::apache::lucene::benchmark::quality::QualityBenchmark ,60,25,13,9,1,21,2,7,0,6,0,7,9,2,1,0,6,0,0,0,0,0,0
org::apache::lucene::swing::models::BaseTableModel ,60,30,18,7,1,45,4,3,0,2,0,10,39,2,0,0,10,0,0,0,0,0,0
org::apache::lucene::benchmark::quality::trec::TrecTopicsReader ,60,22,10,6,1,3,2,4,0,1,0,3,9,1,1,0,2,0,0,0,0,0,0
org::apache::lucene::store::instantiated::InstantiatedTermFreqVector ,60,27,17,6,1,36,1,5,1,5,0,9,24,5,0,0,9,0,0,0,0,0,0
org::apache::lucene::demo::IndexFiles ,60,34,11,5,1,3,0,5,0,1,0,3,9,0,1,0,1,0,0,0,0,0,0
org::apache::lucene::search::IndexSearcher ,61,30,18,65,3,36,57,8,2,2,0,9,37,1,1,1,8,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::tasks::SearchWithSortTask ,61,24,16,5,3,45,0,5,0,1,2,10,55,1,1,0,9,0,0,0,0,0,0
org::apache::lucene::store::IndexOutput ,61,30,19,33,1,105,31,2,5,3,0,15,9,3,0,0,15,0,0,0,0,0,0
org::apache::lucene::store::MockRAMOutputStream ,61,19,15,3,3,10,1,3,0,3,1,5,35,2,0,1,5,0,0,0,0,0,0
org::apache::lucene::search::highlight::QueryTermExtractor ,61,27,14,8,1,6,0,8,0,0,0,4,9,0,3,0,1,0,0,0,0,0,0
org::apache::lucene::util::SortedVIntList ,62,13,10,4,2,15,2,3,0,7,0,6,11,6,2,0,4,0,0,0,0,0,0
org::apache::lucene::util::SmallFloat ,62,12,18,3,1,15,2,1,0,0,0,6,9,0,0,0,6,0,0,0,0,0,0
org::apache::lucene::analysis::standard::StandardTokenizer ,62,24,13,3,3,28,1,2,0,14,1,8,16,3,0,0,7,0,0,0,0,1,1
org::apache::lucene::analysis::miscellaneous::PrefixAwareTokenFilter ,63,24,15,5,2,36,2,3,2,4,0,9,13,4,0,0,9,0,0,0,0,0,0
org::apache::lucene::search::Explanation ,63,32,18,29,1,55,28,1,1,3,0,11,18,3,0,0,9,0,0,0,0,0,0
org::apache::lucene::search::TermsFilter ,63,36,15,6,2,15,3,3,0,1,0,6,21,0,0,1,6,0,0,0,0,0,0
org::apache::lucene::queryParser::surround::query::SrndTruncQuery ,63,40,19,10,3,21,1,9,0,5,1,7,44,5,0,0,4,0,0,0,0,0,0
org::apache::lucene::store::instantiated::InstantiatedTermDocs ,63,31,20,6,1,28,2,5,1,4,0,8,16,2,0,0,8,0,0,0,0,0,0
org::apache::lucene::store::Directory ,64,35,18,74,1,153,69,5,7,2,0,18,9,0,0,1,17,0,0,0,0,1,1
org::apache::lucene::search::spans::TermSpans ,64,23,16,5,2,45,2,3,0,6,0,10,16,0,0,0,10,0,0,0,0,0,0
org::apache::lucene::benchmark::quality::utils::QualityQueriesFinder ,64,33,15,9,1,10,0,9,0,2,0,5,9,2,4,0,1,0,0,0,0,0,0
org::apache::lucene::index::MultiLevelSkipListWriter ,66,19,18,5,1,15,2,3,1,3,0,6,9,3,0,0,0,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::feeds::DirDocMaker ,66,41,11,9,2,10,0,9,0,4,11,5,33,0,0,0,3,0,0,0,0,0,0
org::apache::lucene::analysis::cn::ChineseTokenizer ,66,15,14,3,3,6,2,1,0,9,1,4,16,9,2,0,2,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::tasks::ReadTokensTask ,66,37,13,11,2,10,0,11,0,7,2,5,39,2,1,4,4,0,0,0,0,0,0
org::apache::lucene::index::TermVectorAccessor ,66,40,12,8,1,3,1,7,0,4,0,3,9,4,1,0,2,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::tasks::CreateIndexTask ,66,41,6,8,2,3,2,6,0,0,2,3,39,0,0,0,3,0,0,0,0,0,0
org::apache::lucene::queryParser::surround::query::DistanceQuery ,68,36,13,8,3,21,1,7,0,2,1,7,47,2,0,0,7,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::feeds::ReutersDocMaker ,68,42,11,9,2,10,1,8,1,5,11,5,33,5,0,0,3,0,0,0,0,0,0
org::apache::lucene::store::RAMInputStream ,68,16,20,5,2,28,3,2,1,8,0,8,42,7,1,0,6,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::stats::TaskStats ,69,34,17,14,1,91,9,5,0,10,0,14,18,10,0,0,12,0,0,0,0,0,0
org::apache::lucene::wordnet::SynExpand ,70,38,12,9,1,1,0,9,0,0,0,2,9,0,0,0,2,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::Benchmark ,70,35,10,8,1,10,2,6,0,3,0,5,9,3,0,0,5,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::tasks::ReportTask ,71,57,18,14,2,21,6,8,4,10,2,7,39,0,0,0,1,0,0,0,0,0,0
org::apache::lucene::benchmark::Driver ,71,29,12,5,1,45,0,5,0,3,0,10,9,3,2,0,8,0,0,0,0,0,0
org::apache::lucene::search::spell::LevensteinDistance ,71,7,8,2,1,1,1,1,0,0,0,2,10,0,0,0,2,0,0,0,0,1,1
org::apache::lucene::index::BufferedDeletes ,71,47,15,4,1,6,1,3,0,4,0,4,9,0,0,4,0,0,0,0,0,0,0
org::apache::lucene::util::English ,72,45,38,0,1,1,0,0,0,0,0,2,9,0,0,0,2,0,0,0,0,0,0
org::apache::lucene::index::FormatPostingsDocsWriter ,72,23,12,9,2,10,1,8,0,14,0,5,11,1,0,13,0,0,0,0,0,0,0
org::apache::lucene::queryParser::surround::query::ComposedQuery ,73,64,24,9,2,105,5,4,4,3,1,15,30,3,0,0,9,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::tasks::WriteLineDocTask ,73,41,17,10,2,21,0,10,0,7,2,7,39,4,1,1,6,0,0,0,0,0,0
org::apache::lucene::util::OpenBitSetIterator ,73,7,16,2,2,10,2,0,0,8,0,5,13,7,1,0,4,0,0,0,0,0,0
org::apache::lucene::search::regex::SpanRegexQuery ,73,41,18,15,3,66,2,13,0,2,0,12,46,2,0,0,12,0,0,0,0,0,0
org::apache::lucene::search::spell::JaroWinklerDistance ,73,25,19,2,1,10,1,1,0,1,0,5,10,1,1,0,4,0,0,0,0,0,0
org::apache::lucene::queryParser::MultiFieldQueryParser ,73,41,24,9,2,28,4,5,0,2,56,8,68,0,1,0,2,0,0,0,0,0,0
org::apache::lucene::search::similar::MoreLikeThisQuery ,74,31,20,4,2,171,1,3,0,8,0,19,39,3,0,5,19,0,0,0,0,0,0
org::apache::lucene::analysis::compound::CompoundWordTokenFilterBase ,74,36,14,6,3,28,2,4,2,9,1,8,16,0,0,0,2,0,0,0,0,0,0
org::apache::lucene::index::MultipleTermPositions ,74,49,22,6,2,66,1,5,0,4,0,12,20,4,0,0,12,0,0,0,0,0,0
org::apache::lucene::queryParser::surround::parser::FastCharStream ,75,24,19,3,1,91,1,2,0,6,0,14,19,0,1,6,13,0,0,0,0,0,0
org::apache::lucene::index::TermsHashPerThread ,75,28,17,11,2,28,5,8,0,10,0,8,13,0,1,10,4,0,0,0,0,0,0
org::apache::lucene::queryParser::FastCharStream ,75,24,19,3,1,91,1,2,0,6,0,14,21,0,1,6,13,0,0,0,0,0,0
org::apache::lucene::search::RangeTermEnum ,75,15,26,6,3,6,1,5,0,7,0,4,24,7,0,0,2,0,0,0,0,1,1
org::apache::lucene::queryParser::precedence::FastCharStream ,75,24,19,3,1,91,1,2,0,6,0,14,21,0,1,6,13,0,0,0,0,0,0
org::apache::lucene::index::MergeDocIDRemapper ,76,8,15,4,1,1,2,2,0,6,0,2,9,0,0,6,2,0,0,0,0,1,1
org::apache::lucene::search::MultiTermQuery ,76,44,20,24,2,45,13,12,5,2,0,10,39,0,0,0,8,0,0,0,0,0,0
org::apache::lucene::index::Payload ,76,21,23,14,1,55,9,5,0,3,0,11,27,0,0,0,11,0,0,0,0,0,0
org::apache::lucene::benchmark::quality::trec::TrecJudge ,77,45,21,7,1,6,2,5,0,1,0,4,12,0,0,1,4,0,0,0,0,0,0
org::apache::lucene::search::highlight::SpanScorer ,77,29,19,7,1,45,3,4,0,7,0,10,12,7,1,0,9,0,0,0,0,0,0
org::apache::lucene::misc::LengthNormModifier ,77,42,15,12,1,3,1,11,0,2,0,3,9,2,0,0,3,0,0,0,0,0,0
org::apache::lucene::index::ByteBlockPool ,77,12,11,6,1,10,4,2,0,10,0,5,9,2,0,5,5,0,0,0,0,0,0
org::apache::lucene::wordnet::SynLookup ,78,43,13,9,1,1,0,9,0,0,0,2,9,0,0,0,2,0,0,0,0,0,0
org::apache::lucene::search::ConjunctionScorer ,78,25,17,5,3,28,1,4,0,5,0,8,17,5,2,0,6,0,0,0,0,0,0
org::apache::lucene::index::TermBuffer ,79,30,16,9,1,36,1,8,0,6,0,9,18,6,1,0,5,0,0,0,0,0,0
org::apache::lucene::index::DefaultSkipListWriter ,79,18,10,6,2,15,4,2,0,11,0,6,15,11,0,0,0,0,0,0,0,0,0
org::apache::lucene::search::ReqExclScorer ,79,28,24,4,3,21,1,3,0,3,0,7,17,3,1,0,6,0,0,0,0,0,0
org::apache::lucene::index::DocFieldConsumers ,80,35,13,4,2,36,2,4,0,5,1,9,15,0,0,5,6,0,0,0,0,0,0
org::apache::lucene::search::TermScorer ,81,29,19,8,3,21,2,6,0,11,0,7,17,11,0,0,6,0,0,0,0,0,0
org::apache::lucene::search::DisjunctionMaxQuery ,81,53,26,6,2,45,2,4,0,2,0,10,39,2,0,0,9,0,0,0,0,0,0
org::apache::lucene::search::QueryTermVector ,81,47,20,8,1,36,1,7,0,2,0,9,15,2,1,0,8,0,0,0,0,0,0
org::apache::lucene::analysis::compound::HyphenationCompoundWordTokenFilter ,81,24,18,5,4,3,1,4,0,1,10,3,24,1,0,0,2,0,0,0,0,0,0
org::apache::lucene::index::FilterIndexReader ,82,60,24,2,2,276,1,1,2,1,2,24,58,0,0,0,19,0,0,0,0,0,0
org::apache::lucene::store::je::JEIndexOutput ,83,34,16,4,2,28,1,3,0,8,0,8,24,0,0,0,7,0,0,0,0,0,0
org::apache::lucene::search::Query ,84,49,23,103,1,66,99,7,16,1,0,12,27,1,0,0,11,0,0,0,0,0,0
org::apache::lucene::search::RangeQuery ,85,49,54,12,3,105,5,7,1,6,2,15,49,6,1,0,13,0,0,0,0,1,1
org::apache::lucene::search::BooleanScorer ,85,27,28,9,3,36,0,9,0,10,0,9,17,10,1,0,6,0,0,0,0,0,0
org::apache::lucene::store::db::DbIndexOutput ,86,34,16,4,2,28,1,3,0,8,0,8,24,0,0,0,7,0,0,0,0,0,0
org::apache::lucene::index::FieldNormModifier ,86,46,18,11,1,3,1,10,0,2,0,3,9,2,0,0,3,0,0,0,0,0,0
org::apache::lucene::search::SampleComparable ,86,12,5,5,1,6,1,4,0,2,0,4,18,0,0,2,4,0,0,0,0,0,0
org::apache::lucene::xmlparser::CoreParser ,87,41,7,23,1,15,3,20,1,5,0,6,10,0,1,1,4,0,0,0,0,0,0
org::apache::lucene::demo::html::ParseException ,87,28,24,4,1,3,1,3,0,5,0,3,27,0,0,3,2,0,0,0,0,0,0
org::apache::lucene::queryParser::precedence::ParseException ,87,23,24,5,1,3,2,3,0,5,0,3,27,0,0,3,2,0,0,0,0,0,0
org::apache::lucene::queryParser::surround::parser::ParseException ,87,23,24,5,1,3,2,3,0,5,0,3,27,0,0,3,2,0,0,0,0,0,0
org::apache::lucene::search::function::CustomScoreQuery ,88,44,28,9,2,78,1,8,2,3,0,13,39,3,0,0,12,0,0,0,0,0,0
org::apache::lucene::search::FuzzyQuery ,88,44,21,16,3,36,3,13,0,4,2,9,49,2,0,0,8,0,0,0,0,0,0
org::apache::lucene::index::memory::PatternAnalyzer ,88,36,33,7,2,28,1,6,0,8,0,8,15,4,4,0,4,0,0,0,0,0,0
org::apache::lucene::demo::IndexHTML ,88,53,23,10,1,3,0,10,0,4,0,3,9,4,2,0,1,0,0,0,0,0,0
org::apache::lucene::store::je::JEIndexInput ,88,35,16,6,2,28,1,5,0,5,0,8,33,0,0,0,7,0,0,0,0,0,0
org::apache::lucene::store::IndexInput ,89,37,24,46,1,120,45,1,12,3,0,16,18,3,1,0,15,0,0,0,0,0,0
org::apache::lucene::queryParser::ParseException ,90,29,24,8,1,3,5,3,0,5,0,3,27,0,0,3,2,0,0,0,0,0,0
org::apache::lucene::util::PriorityQueue ,90,23,25,33,1,66,33,0,15,3,0,12,9,2,2,0,8,0,0,0,0,0,0
org::apache::lucene::search::PhraseQuery ,90,54,28,28,2,55,20,9,0,5,0,11,39,5,0,0,10,0,0,0,0,0,0
org::apache::lucene::store::db::DbIndexInput ,92,34,16,6,2,28,1,5,0,5,0,8,33,0,0,0,7,0,0,0,0,0,0
org::apache::lucene::xmlparser::webdemo::FormBasedXmlQueryDemo ,92,50,10,15,1,3,0,15,0,4,0,3,48,4,1,0,1,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::tasks::PerfTask ,93,54,31,43,1,210,37,6,20,7,0,21,18,5,0,0,15,0,0,0,0,0,0
org::apache::lucene::misc::SweetSpotSimilarity ,94,36,18,6,3,36,1,5,0,13,1,9,41,13,0,0,9,0,0,0,0,0,0
org::apache::lucene::index::FreqProxTermsWriterPerField ,96,25,22,7,2,55,2,5,0,7,0,11,15,0,0,7,3,0,0,0,0,0,0
org::apache::lucene::index::ByteSliceReader ,96,23,17,7,2,55,5,2,0,8,0,11,33,0,0,8,10,0,0,0,0,0,0
org::apache::lucene::search::spans::SpanWeight ,97,50,12,10,2,21,1,10,1,7,0,7,24,0,0,0,7,0,0,0,0,0,0
org::apache::lucene::index::CompoundFileReader ,97,41,23,8,2,91,4,4,0,5,2,14,27,5,0,0,14,0,0,0,0,0,0
org::apache::lucene::search::DisjunctionSumScorer ,98,41,31,5,3,36,1,4,0,8,0,9,17,6,1,0,7,0,0,0,0,0,0
org::apache::lucene::ant::HtmlDocument ,98,58,16,14,1,21,2,12,0,1,0,7,9,1,1,0,6,0,0,0,0,0,0
org::apache::lucene::search::spans::SpanFirstQuery ,98,31,18,13,3,66,7,6,0,2,0,12,44,2,0,0,12,0,0,0,0,0,0
org::apache::lucene::analysis::CharArraySet ,98,34,32,5,1,45,1,4,0,4,0,10,0,4,4,0,6,0,0,0,0,1,1
org::apache::lucene::store::RAMOutputStream ,98,34,24,12,2,78,9,3,1,7,0,13,24,6,2,0,10,0,0,0,0,0,0
org::apache::lucene::misc::ChainedFilter ,101,44,22,7,2,21,1,6,0,8,0,7,21,3,4,1,2,0,0,0,0,0,0
org::apache::lucene::store::instantiated::InstantiatedTerm ,101,26,24,10,1,66,7,3,0,6,0,12,18,4,0,0,10,0,0,0,0,0,0
org::apache::lucene::store::db::DbDirectory ,102,63,21,9,2,91,1,8,0,5,2,14,27,0,0,0,14,0,0,0,0,0,0
org::apache::lucene::store::je::JEDirectory ,102,64,21,8,2,91,1,7,0,5,2,14,27,0,0,0,14,0,0,0,0,0,0
org::apache::lucene::benchmark::utils::ExtractWikipedia ,103,49,20,11,1,15,0,11,0,4,0,6,9,1,1,1,5,0,0,0,0,0,0
org::apache::lucene::search::PhraseScorer ,107,44,33,8,3,78,1,7,2,9,0,13,17,4,3,0,6,0,0,0,0,0,0
org::apache::lucene::index::FieldInfos ,107,52,32,18,1,78,14,4,0,9,0,13,9,2,2,0,9,0,0,0,0,1,1
org::apache::lucene::search::MultiSearcher ,111,38,25,13,3,78,8,5,1,3,0,13,37,3,0,0,11,0,0,0,0,1,1
org::apache::lucene::search::spans::SpanNearQuery ,113,65,33,24,3,78,17,9,0,4,0,13,44,4,0,0,13,0,0,0,0,0,0
org::apache::lucene::store::RAMDirectory ,114,55,22,26,2,66,19,7,2,3,2,12,36,1,0,2,12,0,0,0,0,3,1
org::apache::lucene::index::TermInfosWriter ,114,35,26,10,1,21,2,8,0,19,0,7,9,11,5,5,0,0,0,0,0,0,0
org::apache::lucene::util::UnicodeUtil ,115,7,20,8,1,1,6,2,0,9,0,2,9,4,0,0,2,0,0,0,0,0,0
org::apache::lucene::benchmark::utils::ExtractReuters ,115,45,17,9,1,10,0,9,0,6,0,5,9,5,1,1,3,0,0,0,0,0,0
org::apache::lucene::search::DisjunctionMaxScorer ,115,64,32,3,3,55,1,2,0,4,0,11,17,4,4,0,7,0,0,0,0,0,0
org::apache::lucene::util::ScorerDocQueue ,115,33,29,4,1,120,1,3,0,4,0,16,9,4,4,0,12,0,0,0,0,0,0
org::apache::lucene::index::StoredFieldsWriter ,116,41,22,8,2,55,1,7,0,6,1,11,15,0,1,6,5,0,0,0,0,1,1
org::apache::lucene::benchmark::byTask::tasks::ReadTask ,116,69,31,12,2,120,2,10,4,0,2,16,39,0,0,0,11,0,0,0,0,1,1
org::apache::lucene::search::payloads::PayloadSpanUtil ,117,52,27,15,1,6,1,14,0,1,0,4,9,1,2,0,2,0,0,0,0,0,0
org::apache::lucene::wikipedia::analysis::WikipediaTokenizer ,122,74,26,5,3,28,1,4,0,38,1,8,16,4,4,0,3,0,0,0,0,0,0
org::apache::lucene::search::FieldDocSortedHitQueue ,123,25,41,11,2,10,1,10,0,2,1,5,19,0,1,2,0,0,0,0,0,0,0
org::apache::lucene::index::NormsWriter ,125,37,23,5,2,21,0,5,0,2,0,7,14,2,0,0,3,0,0,0,0,0,0
org::apache::lucene::document::DateTools ,126,56,27,18,1,15,13,5,0,8,0,6,9,8,1,0,5,0,0,0,0,0,0
org::apache::lucene::util::BitVector ,128,52,31,8,1,78,5,3,0,4,0,13,9,4,5,0,8,0,0,0,0,0,0
org::apache::lucene::index::SegmentTermDocs ,128,39,37,8,1,55,3,5,3,16,0,11,16,7,1,2,6,0,0,0,0,0,0
org::apache::lucene::index::SegmentTermPositions ,129,34,31,3,2,105,0,3,0,7,9,15,37,7,4,0,7,0,0,0,0,0,0
org::apache::lucene::search::BooleanFilter ,129,76,42,10,2,45,2,8,0,4,0,10,21,1,3,3,6,0,0,0,0,0,0
org::apache::lucene::index::DocInverterPerField ,130,35,18,14,2,3,1,13,0,6,0,3,11,2,0,4,2,0,0,0,0,3,1
org::apache::lucene::store::BufferedIndexInput ,131,36,30,7,2,78,5,2,4,6,0,13,33,4,2,0,8,0,0,0,0,0,0
org::apache::lucene::search::FilteredQuery ,131,28,15,14,2,36,9,5,0,2,0,9,39,0,0,2,8,0,0,0,0,0,0
org::apache::lucene::search::highlight::GradientFormatter ,132,46,23,5,1,21,1,4,1,16,0,7,10,2,2,12,3,0,0,0,0,0,0
org::apache::lucene::index::SegmentTermEnum ,132,44,26,7,2,66,2,5,0,15,0,12,24,8,0,7,4,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::PerfRunData ,132,63,27,48,1,153,37,12,0,11,0,18,9,11,0,0,18,0,0,0,0,0,0
org::apache::lucene::search::WildcardTermEnum ,133,31,26,5,3,15,1,4,0,8,0,6,24,0,0,6,5,0,0,0,0,0,0
org::apache::lucene::search::FuzzyTermEnum ,135,51,36,6,3,66,2,4,0,11,0,12,24,11,7,0,4,0,0,0,0,0,0
org::apache::lucene::swing::models::ListSearcher ,137,67,21,15,1,66,5,11,0,8,0,12,32,8,6,0,6,0,0,0,0,0,0
org::apache::lucene::document::Document ,138,99,46,179,1,120,174,5,0,6,0,16,18,5,0,1,16,0,0,0,0,0,0
org::apache::lucene::search::SloppyPhraseScorer ,139,30,40,6,4,10,2,4,0,4,5,5,27,4,3,0,0,0,0,0,0,0,0
org::apache::lucene::analysis::cjk::CJKTokenizer ,140,8,26,3,3,1,1,2,0,9,1,2,16,9,0,0,2,0,0,0,0,0,0
org::apache::lucene::index::MultiLevelSkipListReader ,140,33,31,6,1,45,2,4,1,14,0,10,9,14,2,0,1,0,0,0,0,0,0
org::apache::lucene::search::MultiPhraseQuery ,140,75,42,21,2,105,12,10,0,4,0,15,39,4,3,0,11,0,0,0,0,1,1
org::apache::lucene::search::FuzzyLikeThisQuery ,141,68,24,18,2,15,2,16,0,7,0,6,39,0,1,7,5,0,0,0,0,0,0
org::apache::lucene::search::Hits ,141,42,32,39,1,55,31,9,0,14,0,11,9,13,5,1,5,0,0,0,0,0,0
org::apache::lucene::analysis::shingle::ShingleFilter ,141,66,32,4,3,28,1,3,0,10,1,8,16,7,3,0,5,0,0,0,0,0,0
org::apache::lucene::search::DuplicateFilter ,143,58,36,11,2,78,2,9,0,7,0,13,21,0,2,3,11,0,0,0,0,0,0
org::apache::lucene::search::spans::SpanNotQuery ,144,34,21,11,3,66,4,7,0,2,0,12,44,2,0,0,12,0,0,0,0,0,0
org::apache::lucene::index::CompoundFileWriter ,147,52,22,11,1,15,4,7,0,6,0,6,9,6,1,0,4,0,0,0,0,0,0
org::apache::lucene::search::BooleanScorer2 ,147,72,36,10,3,105,1,9,0,8,0,15,17,8,8,0,7,0,0,0,0,0,0
org::apache::lucene::search::BooleanQuery ,149,94,46,36,2,210,30,8,1,5,0,21,39,4,0,0,20,0,0,0,0,0,0
org::apache::lucene::search::spans::NearSpansUnordered ,151,80,51,7,2,120,1,7,0,10,0,16,16,10,7,0,9,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::feeds::TrecDocMaker ,153,71,27,13,2,36,0,13,0,9,11,9,33,3,0,0,3,0,0,0,0,1,1
org::apache::lucene::index::TermInfosReader ,154,55,39,8,1,105,1,7,0,13,0,15,9,13,5,0,5,0,0,0,0,1,1
org::apache::lucene::wordnet::Syns2Index ,154,62,18,8,1,6,0,8,0,5,0,4,9,3,3,0,1,0,0,0,0,0,0
org::apache::lucene::benchmark::quality::QualityStats ,154,57,40,8,1,120,3,5,0,12,0,16,9,11,2,0,14,0,0,0,0,0,0
org::apache::lucene::index::TermVectorsWriter ,163,43,27,13,1,6,1,12,0,5,0,4,9,4,0,1,2,0,0,0,0,0,0
org::apache::lucene::swing::models::TableSearcher ,165,84,30,16,1,153,6,11,0,7,0,18,39,6,5,0,13,0,0,0,0,0,0
org::apache::lucene::search::spans::NearSpansOrdered ,166,63,50,6,2,91,1,6,0,12,0,14,16,12,5,0,9,0,0,0,0,1,1
org::apache::lucene::xmlparser::DOMUtils ,166,71,39,29,1,91,20,9,0,0,0,14,9,0,1,0,13,0,0,0,0,0,0
org::apache::lucene::index::TermsHash ,166,52,29,8,2,45,2,7,0,10,1,10,15,4,0,6,5,0,0,0,0,0,0
org::apache::lucene::search::QueryUtils ,167,56,25,26,1,28,13,14,0,0,0,8,9,0,2,0,6,0,0,0,0,0,0
org::apache::lucene::store::je::File ,168,72,24,12,1,45,4,8,0,7,0,10,9,0,1,0,0,0,0,0,0,0,0
org::apache::lucene::search::spans::SpanOrQuery ,170,59,29,17,3,55,10,7,0,2,0,11,44,2,0,0,11,0,0,0,0,1,1
org::apache::lucene::analysis::de::GermanStemmer ,171,123,58,4,1,28,1,3,0,2,0,8,9,2,6,0,1,0,0,0,0,0,0
org::apache::lucene::analysis::ru::RussianStemmer ,173,68,44,4,1,136,2,2,0,40,0,17,9,40,14,0,3,0,0,0,0,0,0
org::apache::lucene::store::instantiated::InstantiatedIndexReader ,174,123,64,16,2,276,5,14,0,4,2,24,58,4,0,0,19,0,0,0,0,1,1
org::apache::lucene::search::spell::SpellChecker ,176,74,48,16,1,105,3,13,0,7,0,15,9,5,6,1,9,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::feeds::BasicDocMaker ,177,115,55,17,1,136,6,11,5,20,0,17,19,9,3,0,9,0,0,0,0,0,0
org::apache::lucene::document::AbstractField ,182,57,60,16,2,231,13,3,3,16,0,22,41,0,0,0,20,0,0,0,0,0,0
org::apache::lucene::benchmark::byTask::utils::Config ,182,120,37,23,1,66,14,9,0,6,0,12,9,6,4,0,8,0,0,0,0,0,0
org::apache::lucene::index::ConcurrentMergeScheduler ,182,75,39,15,2,190,11,5,1,11,0,20,11,6,4,1,11,0,0,0,0,2,1
org::apache::lucene::store::db::File ,183,73,24,12,1,45,4,8,0,7,0,10,9,0,1,0,0,0,0,0,0,0,0
org::apache::lucene::index::FieldsWriter ,185,78,27,10,1,45,4,6,0,10,0,10,9,4,1,0,0,0,0,0,0,0,0
